Id,Code,Code slug,Number,Name,Created at,Updated at
1622,BIOL041C PO,BIOL041C-PO,41,Intro Cell Chem & Cell Bio w/Lab    ,2018-10-30 03:08:32 UTC,2018-10-30 03:08:32 UTC
1621,BIOL001A PO,BIOL001A-PO,1,Human Genetics for Non-Majors    ,2018-10-30 03:08:32 UTC,2018-10-30 03:08:32 UTC
1620,ASTR126  PO,ASTR126-PO,126,Computational Astrophysics    ,2018-10-30 03:08:31 UTC,2018-10-30 03:08:31 UTC
1619,ASTR123  PO,ASTR123-PO,123,Stellar Structure and Evolution    ,2018-10-30 03:08:31 UTC,2019-09-02 02:17:34 UTC
1618,ASTR062  HM,ASTR062-HM,62,Introduction to Astrophysics    ,2018-10-30 03:08:31 UTC,2018-10-30 03:08:31 UTC
1617,ASTR051 LPO,ASTR051-LPO,51,Advanced Intr. Astronomy Lab    ,2018-10-30 03:08:31 UTC,2018-10-30 03:08:31 UTC
1616,ASTR051  PO,ASTR051-PO,51,Advanced Introductory Astronomy    ,2018-10-30 03:08:31 UTC,2018-10-30 03:08:31 UTC
1615,ASTR002  PO,ASTR002-PO,2,Intro to Galaxies & Cosmology    ,2018-10-30 03:08:31 UTC,2018-10-30 03:08:31 UTC
1614,RLST110  PO,RLST110-PO,110,"Death, Dying, and the Afterlife    ",2018-10-30 03:08:31 UTC,2018-10-30 03:08:31 UTC
1613,RLST106  PZ,RLST106-PZ,106,Zen Buddhism    ,2018-10-30 03:08:31 UTC,2018-10-30 03:08:31 UTC
1612,RLST049  PO,RLST049-PO,49,Buddhist Meditation    ,2018-10-30 03:08:31 UTC,2018-10-30 03:08:31 UTC
1611,RLST045  CM,RLST045-CM,45,Sikhism    ,2018-10-30 03:08:31 UTC,2018-10-30 03:08:31 UTC
1610,RLST012  CM,RLST012-CM,12,Devotional Worlds of South Asia    ,2018-10-30 03:08:31 UTC,2018-10-30 03:08:31 UTC
1609,MUS 089E PO,MUS-089E-PO,89,Music of China    ,2018-10-30 03:08:31 UTC,2018-10-30 03:08:31 UTC
1608,MUS 089A PO,MUS-089A-PO,89,Pop Music in East Asia    ,2018-10-30 03:08:31 UTC,2019-09-02 02:17:33 UTC
1607,MES 191  PO,MES-191-PO,191,Middle Eastern Studies Thesis    ,2018-10-30 03:08:31 UTC,2018-10-30 03:08:31 UTC
1606,KORE090  CM,KORE090-CM,90,Korean thru Pop Culture & Media    ,2018-10-30 03:08:31 UTC,2018-10-30 03:08:31 UTC
1605,HIST161  CM,HIST161-CM,161,Modern Korean History    ,2018-10-30 03:08:31 UTC,2018-10-30 03:08:31 UTC
1604,HIST101A PO,HIST101A-PO,101,Indian Ocean World    ,2018-10-30 03:08:31 UTC,2018-10-30 03:08:31 UTC
1603,HIST062  PO,HIST062-PO,62,"China, Japan, Korea in 20th Cent    ",2018-10-30 03:08:31 UTC,2018-10-30 03:08:31 UTC
1602,HIST061  CM,HIST061-CM,61,New Asia:Modern China/Japn/Korea    ,2018-10-30 03:08:31 UTC,2019-09-02 02:17:32 UTC
1601,HIST052  CM,HIST052-CM,52,South Asian History: Intro - Conflicts in South Asia    ,2018-10-30 03:08:31 UTC,2019-09-02 02:17:32 UTC
1600,HIST043  PO,HIST043-PO,43,Middle East in Modern Times    ,2018-10-30 03:08:31 UTC,2019-09-02 02:17:32 UTC
1599,ASIA192  PO,ASIA192-PO,192,Senior Essay in Asian Studies    ,2018-10-30 03:08:31 UTC,2018-10-30 03:08:31 UTC
1598,ASIA191  PO,ASIA191-PO,191,Senior Thesis    ,2018-10-30 03:08:31 UTC,2022-10-31 20:45:37 UTC
1597,THEA130  PO,THEA130-PO,130,Introduction to Directing (CP)    ,2018-10-30 03:08:30 UTC,2019-09-02 02:17:27 UTC
1596,SOC 150  AA,SOC-150-AA,150,Contemporary Asian-Amer Issues    ,2018-10-30 03:08:30 UTC,2018-10-30 03:08:30 UTC
1595,PSYC155  CM,PSYC155-CM,155,Eth Minority Psyc & Mental Hlth    ,2018-10-30 03:08:30 UTC,2018-10-30 03:08:30 UTC
1594,ASAM090  PZ,ASAM090-PZ,90,Community Studies    ,2018-10-30 03:08:30 UTC,2019-09-02 02:17:27 UTC
1593,ASAM086  PO,ASAM086-PO,86,Social Documentation/Asian Amer    ,2018-10-30 03:08:30 UTC,2018-10-30 03:08:30 UTC
1592,MS  088  PZ,MS-088-PZ,88,Mexican Visual Cultures    ,2018-10-30 03:08:30 UTC,2018-10-30 03:08:30 UTC
1591,ARHI189S PO,ARHI189S-PO,189,Contested Spaces 19thc. Am Art    ,2018-10-30 03:08:30 UTC,2018-10-30 03:08:30 UTC
1590,ARHI189L PO,ARHI189L-PO,189,American Art 1900-present    ,2018-10-30 03:08:30 UTC,2018-10-30 03:08:30 UTC
1589,ARHI187  SC,ARHI187-SC,187,Old New Media    ,2018-10-30 03:08:30 UTC,2018-10-30 03:08:30 UTC
1588,ARHI186M SC,ARHI186M-SC,186,Modern Architecture in LA    ,2018-10-30 03:08:30 UTC,2023-10-31 20:40:48 UTC
1587,ARHI186G PO,ARHI186G-PO,186,Gendering the Renaissance    ,2018-10-30 03:08:30 UTC,2018-10-30 03:08:30 UTC
1586,ARHI183  PZ,ARHI183-PZ,183,The Art World Since 1989    ,2018-10-30 03:08:30 UTC,2019-09-02 02:17:25 UTC
1585,ARHI166  PO,ARHI166-PO,166,Crusades:Cross-Cultural History    ,2018-10-30 03:08:30 UTC,2019-09-02 02:17:25 UTC
1584,ARHI157  SC,ARHI157-SC,157,Modern Art of South Asia    ,2018-10-30 03:08:30 UTC,2018-10-30 03:08:30 UTC
1583,ARHI156  SC,ARHI156-SC,156,Indian Miniatures: Erotic/Landsc    ,2018-10-30 03:08:30 UTC,2018-10-30 03:08:30 UTC
1582,ARHI155  SC,ARHI155-SC,155,"History of Gardens, East & West    ",2018-10-30 03:08:30 UTC,2018-10-30 03:08:30 UTC
1581,ARHI151  SC,ARHI151-SC,151,The Arts of Japan    ,2018-10-30 03:08:30 UTC,2018-10-30 03:08:30 UTC
1580,ARHI120  PO,ARHI120-PO,120,Islamic Art and Architecture    ,2018-10-30 03:08:30 UTC,2022-10-31 20:45:36 UTC
1579,ARHI001B PO,ARHI001B-PO,1,Intro to Art Hist: c. 1400-pres    ,2018-10-30 03:08:30 UTC,2018-10-30 03:08:30 UTC
1578,ARCN110  SC,ARCN110-SC,110,Artists Materials:Ancient/Modern    ,2018-10-30 03:08:30 UTC,2019-09-02 02:17:23 UTC
1577,MS  175  PZ,MS-175-PZ,175,Animation as Voice    ,2018-10-30 03:08:30 UTC,2019-09-02 02:17:22 UTC
1576,EA  144  PZ,EA-144-PZ,144,Visual Ecology    ,2018-10-30 03:08:30 UTC,2018-10-30 03:08:30 UTC
1575,ART 199  PZ,ART-199-PZ,199,Senior Projects in Art    ,2018-10-30 03:08:30 UTC,2019-09-02 02:09:41 UTC
1574,ART 193  SC,ART-193-SC,193,Advanced Senior Project in Art    ,2018-10-30 03:08:30 UTC,2019-09-02 02:17:22 UTC
1573,ART 192  PO,ART-192-PO,192,Advanced Projects in Art    ,2018-10-30 03:08:30 UTC,2019-09-02 02:17:22 UTC
1572,ART 179E HM,ART-179E-HM,179,Modern & Contemp Art Practices  / Special Topics in Art  ,2018-10-30 03:08:30 UTC,2018-10-30 03:08:30 UTC
1571,ART 170  PZ,ART-170-PZ,170,Sculptural Books Distributed Art    ,2018-10-30 03:08:30 UTC,2018-10-30 03:08:30 UTC
1570,ART 155  PO,ART-155-PO,155,Ideas in Art Now    ,2018-10-30 03:08:30 UTC,2018-10-30 03:08:30 UTC
1569,ART 149  SC,ART-149-SC,149,Intermediate Video Art    ,2018-10-30 03:08:30 UTC,2019-09-02 02:17:22 UTC
1568,ART 148  SC,ART-148-SC,148,Introduction to Video Art    ,2018-10-30 03:08:30 UTC,2019-09-02 02:17:22 UTC
1567,ART 147  SC,ART-147-SC,147,Int/Adv Digital Photography    ,2018-10-30 03:08:30 UTC,2019-09-02 02:17:22 UTC
1566,ART 143  SC,ART-143-SC,143,Adv Digital Art    ,2018-10-30 03:08:30 UTC,2019-09-02 02:17:22 UTC
1565,ART 137  SC,ART-137-SC,137,Social Justice & Book Arts    ,2018-10-30 03:08:30 UTC,2019-09-02 02:17:22 UTC
1564,ART 136  SC,ART-136-SC,136,The Artist's Book    ,2018-10-30 03:08:30 UTC,2018-10-30 03:08:30 UTC
1563,ART 134  SC,ART-134-SC,134,Trad & Digital Printmaking    ,2018-10-30 03:08:30 UTC,2023-04-26 00:22:06 UTC
1562,ART 127  PO,ART-127-PO,127,The Chair    ,2018-10-30 03:08:30 UTC,2019-09-02 02:17:22 UTC
1561,ART 125  SC,ART-125-SC,125,Introduction to Sculpture    ,2018-10-30 03:08:30 UTC,2023-10-31 05:24:07 UTC
1560,ART 124  PZ,ART-124-PZ,124,Text & Image Workshop    ,2018-10-30 03:08:30 UTC,2018-10-30 03:08:30 UTC
1559,ART 122  SC,ART-122-SC,122,Expand Ceramics: Systems & Proc.    ,2018-10-30 03:08:30 UTC,2021-11-01 17:49:12 UTC
1558,ART 121  JT,ART-121-JT,121,Critical Design Studio    ,2018-10-30 03:08:30 UTC,2018-10-30 03:08:30 UTC
1557,ART 115  PO,ART-115-PO,115,Self-Publishing for Artists    ,2018-10-30 03:08:30 UTC,2022-10-31 20:45:35 UTC
1556,ART 112  PZ,ART-112-PZ,112,Figure Drawing and Anatomy    ,2018-10-30 03:08:30 UTC,2019-09-02 02:17:22 UTC
1555,ART 108  PO,ART-108-PO,108,Figurative Painting    ,2018-10-30 03:08:29 UTC,2019-09-02 02:17:22 UTC
1554,ART 105  SC,ART-105-SC,105,Introduction to Drawing    ,2018-10-30 03:08:29 UTC,2019-09-02 02:17:22 UTC
1553,ART 105  PZ,ART-105-PZ,105,The Surfboard as Art & Culture    ,2018-10-30 03:08:29 UTC,2018-10-30 03:08:29 UTC
1552,ART 104  PO,ART-104-PO,104,Drawing as Improvisation    ,2018-10-30 03:08:29 UTC,2018-10-30 03:08:29 UTC
1551,ART 075  PZ,ART-075-PZ,75,Watercolor    ,2018-10-30 03:08:29 UTC,2018-10-30 03:08:29 UTC
1550,ART 021  PO,ART-021-PO,21,Foundations of 2D Design    ,2018-10-30 03:08:29 UTC,2019-09-02 02:17:22 UTC
1549,STS 179E HM,STS-179E-HM,179,"Science and the Senses  /Spec Topics: Sci, Tech, Society  ",2018-10-30 03:08:29 UTC,2018-10-30 03:08:29 UTC
1548,MUS 112  SC,MUS-112-SC,112,Intro to Ethnomusicology    ,2018-10-30 03:08:29 UTC,2018-10-30 03:08:29 UTC
1547,ANTH191  SC,ANTH191-SC,191,Senior Thesis    ,2018-10-30 03:08:29 UTC,2022-04-05 04:48:01 UTC
1546,ANTH189L PO,ANTH189L-PO,189,Linguistic Anthropology    ,2018-10-30 03:08:29 UTC,2019-09-02 02:17:17 UTC
1545,ANTH189A PO,ANTH189A-PO,189,Culture and Mental Health    ,2018-10-30 03:08:29 UTC,2018-10-30 03:08:29 UTC
1544,ANTH141  PZ,ANTH141-PZ,141,"Land, City, State Latin America    ",2018-10-30 03:08:29 UTC,2018-10-30 03:08:29 UTC
1543,ANTH115  SC,ANTH115-SC,115,Stuff:Social Life of Commodities    ,2018-10-30 03:08:29 UTC,2018-10-30 03:08:29 UTC
1542,ANTH114  SC,ANTH114-SC,114,"Science, Medicine & Colonialism    ",2018-10-30 03:08:29 UTC,2018-10-30 03:08:29 UTC
1541,ANTH105  PZ,ANTH105-PZ,105,Field Methods in Anthropology    ,2018-10-30 03:08:29 UTC,2018-10-30 03:08:29 UTC
1540,ANTH103  PZ,ANTH103-PZ,103,Museums: Behind the Glass    ,2018-10-30 03:08:29 UTC,2019-09-02 02:17:17 UTC
1539,ANTH053  PO,ANTH053-PO,53,Language and Globalization    ,2018-10-30 03:08:29 UTC,2019-09-02 02:17:17 UTC
1538,ANTH003  PZ,ANTH003-PZ,3,"Language, Culture & Society    ",2018-10-30 03:08:29 UTC,2018-10-30 03:08:29 UTC
1537,ANTH001  PZ,ANTH001-PZ,1,Intro Archaeology & Bio Anthro    ,2018-10-30 03:08:29 UTC,2019-09-02 02:17:17 UTC
1536,SOC 150  CH,SOC-150-CH,150,Chicanx/Latinx & Education CP    ,2018-10-30 03:08:29 UTC,2019-09-02 02:16:45 UTC
1535,SOC 147  PO,SOC-147-PO,147,Sociology of Poverty    ,2018-10-30 03:08:29 UTC,2018-10-30 03:08:29 UTC
1534,RLST084  CM,RLST084-CM,84,"Relig, Race, Civil Rights Mvmt    ",2018-10-30 03:08:29 UTC,2018-10-30 03:08:29 UTC
1533,PSYC188  CM,PSYC188-CM,188,Psychology and Law    ,2018-10-30 03:08:29 UTC,2018-10-30 03:08:29 UTC
1532,MUS 118  SC,MUS-118-SC,118,Music in the United States    ,2018-10-30 03:08:28 UTC,2018-10-30 03:08:28 UTC
1531,MS  153  PO,MS-153-PO,153,The Original Television Series    ,2018-10-30 03:08:28 UTC,2018-10-30 03:08:28 UTC
1530,LIT 097  CM,LIT-097-CM,97,T.S. Eliot and His Circle    ,2018-10-30 03:08:28 UTC,2018-10-30 03:08:28 UTC
1529,HIST181  PZ,HIST181-PZ,181,Explorations in Deep Time    ,2018-10-30 03:08:28 UTC,2019-09-02 02:16:45 UTC
1528,HIST166IOSC,HIST166IOSC,166,Self and Society    ,2018-10-30 03:08:28 UTC,2019-11-04 18:11:10 UTC
1527,HIST141  SC,HIST141-SC,141,"Americas:Race,Labor & Organizing    ",2018-10-30 03:08:28 UTC,2018-10-30 03:08:28 UTC
1526,HIST116IOCM,HIST116IOCM,116,Slavery: A World History    ,2018-10-30 03:08:28 UTC,2018-10-30 03:08:28 UTC
1525,HIST070B SC,HIST070B-SC,70,Intro to Modern U.S. History    ,2018-10-30 03:08:28 UTC,2019-09-02 02:17:14 UTC
1524,HIST026  PZ,HIST026-PZ,26,Modern US History Since 1877    ,2018-10-30 03:08:28 UTC,2019-09-02 02:22:34 UTC
1523,HIST025  CH,HIST025-CH,25,All Power to the People    ,2018-10-30 03:08:28 UTC,2018-10-30 03:08:28 UTC
1522,HIST020  PO,HIST020-PO,20,US History: Origins to Civil War    ,2018-10-30 03:08:28 UTC,2022-10-31 20:45:34 UTC
1521,ENGL163  SC,ENGL163-SC,163,Contemporary Amer Graphic Novels    ,2018-10-30 03:08:28 UTC,2019-09-02 02:17:14 UTC
1520,ENGL155  SC,ENGL155-SC,155,Multi-Ethnic U.S. Lit 1770-1945    ,2018-10-30 03:08:28 UTC,2021-11-01 17:49:03 UTC
1519,ENGL143S SC,ENGL143S-SC,143,Antebellum Lit & Pop Culture    ,2018-10-30 03:08:28 UTC,2018-10-30 03:08:28 UTC
1518,ENGL102  SC,ENGL102-SC,102,Readings in American Literature    ,2018-10-30 03:08:28 UTC,2018-10-30 03:08:28 UTC
1517,EA  170  PO,EA-170-PO,170,US Environmental History    ,2018-10-30 03:08:28 UTC,2018-10-30 03:08:28 UTC
1516,EA  096  PZ,EA-096-PZ,96,Hustle & Flow: CA Water Policy    ,2018-10-30 03:08:28 UTC,2018-10-30 03:08:28 UTC
1515,CHST015  CH,CHST015-CH,15,Intro to Chicanx Latinx Studies    ,2018-10-30 03:08:28 UTC,2019-11-04 18:11:10 UTC
1514,ASAM120  PZ,ASAM120-PZ,120,Sex Work in Asia / America    ,2018-10-30 03:08:28 UTC,2018-10-30 03:08:28 UTC
1513,ANTH185P SC,ANTH185P-SC,185,Topics in Anthropology - Palestine in Ethnography & Film    ,2018-10-30 03:08:28 UTC,2019-09-02 02:17:14 UTC
1512,AMST180  SC,AMST180-SC,180,American Studies Seminar    ,2018-10-30 03:08:28 UTC,2018-10-30 03:08:28 UTC
1511,AMST128  SC,AMST128-SC,128,"Race, Space, and Difference    ",2018-10-30 03:08:28 UTC,2018-10-30 03:08:28 UTC
1510,AMST103  JT,AMST103-JT,103,Intro to American Cultures    ,2018-10-30 03:08:28 UTC,2018-10-30 03:08:28 UTC
1509,RUST110  PO,RUST110-PO,110,Russian and East European Cinema    ,2018-10-30 03:08:28 UTC,2018-10-30 03:08:28 UTC
1508,RUST105  PO,RUST105-PO,105,Stranger Than Fiction    ,2018-10-30 03:08:28 UTC,2019-09-02 02:17:09 UTC
1507,JPNT179  PO,JPNT179-PO,179,Graphically Speaking:Japn Manga    ,2018-10-30 03:08:27 UTC,2018-10-30 03:08:27 UTC
1506,JPNT173  PO,JPNT173-PO,173,Japanese Images of Foreign    ,2018-10-30 03:08:27 UTC,2018-10-30 03:08:27 UTC
1505,JPNT156  PO,JPNT156-PO,156,Japanese Media    ,2018-10-30 03:08:27 UTC,2018-10-30 03:08:27 UTC
1504,GRMT170  PO,GRMT170-PO,170,Culture of Nature: Green Movts    ,2018-10-30 03:08:27 UTC,2018-10-30 03:08:27 UTC
1503,GRMT014  PO,GRMT014-PO,14,German Syntax for Translation    ,2018-10-30 03:08:27 UTC,2018-10-30 03:08:27 UTC
1502,CHNT164  PO,CHNT164-PO,164,Poetry and Poetics    ,2018-10-30 03:08:27 UTC,2018-10-30 03:08:27 UTC
1501,ARBT122  JT,ARBT122-JT,122,Arab/Islamic Cultural Histories    ,2018-10-30 03:08:27 UTC,2018-10-30 03:08:27 UTC
1500,SPAN199  PZ,SPAN199-PZ,199,Senior Research Project Seminar    ,2018-10-30 03:08:27 UTC,2019-09-02 02:17:08 UTC
1499,SPAN158  CM,SPAN158-CM,158,Revolutions & Thought in Span-Am    ,2018-10-30 03:08:27 UTC,2018-10-30 03:08:27 UTC
1498,SPAN142  PO,SPAN142-PO,142,Tropicalization:Rep of Latinidad    ,2018-10-30 03:08:27 UTC,2019-09-02 02:16:45 UTC
1497,SPAN139  SC,SPAN139-SC,139,"Plants, Land, and Food    ",2018-10-30 03:08:27 UTC,2020-10-26 10:09:32 UTC
1496,SPAN125B CM,SPAN125B-CM,125,Intro to Latin-Amer Lit & Civ II    ,2018-10-30 03:08:27 UTC,2018-10-30 03:08:27 UTC
1495,SPAN108  PO,SPAN108-PO,108,Latin(o)Life Writing    ,2018-10-30 03:08:27 UTC,2020-10-26 10:09:32 UTC
1494,SPAN103  PO,SPAN103-PO,103,Queer Fictions & Realities    ,2018-10-30 03:08:27 UTC,2018-10-30 03:08:27 UTC
1493,SPAN100  SC,SPAN100-SC,100,Cultural Competence Hlth Profess    ,2018-10-30 03:08:27 UTC,2019-09-02 02:17:08 UTC
1492,SPAN002  PZ,SPAN002-PZ,2,Continuing Introductory Spanish    ,2018-10-30 03:08:27 UTC,2019-09-02 02:17:08 UTC
1491,SPAN002  PO,SPAN002-PO,2,Continuing Elementary Spanish    ,2018-10-30 03:08:27 UTC,2023-11-07 21:59:32 UTC
1490,SPAN002  CM,SPAN002-CM,2,Continuing Introductory Spanish    ,2018-10-30 03:08:27 UTC,2018-10-30 03:08:27 UTC
1489,RUSS193  PO,RUSS193-PO,193,Comprehensive Exams in Russian    ,2018-10-30 03:08:27 UTC,2018-10-30 03:08:27 UTC
1488,RUSS183  PO,RUSS183-PO,183,Comedy in Russ Lit and Film    ,2018-10-30 03:08:27 UTC,2019-09-02 02:17:08 UTC
1487,RUSS044  PO,RUSS044-PO,44,Advanced Russian    ,2018-10-30 03:08:27 UTC,2018-10-30 03:08:27 UTC
1486,RUSS002  PO,RUSS002-PO,2,Elementary Russian 2    ,2018-10-30 03:08:27 UTC,2019-11-04 18:11:04 UTC
1485,PORT044  CM,PORT044-CM,44,Advanced Portuguese    ,2018-10-30 03:08:27 UTC,2018-10-30 03:08:27 UTC
1484,LATN033  PO,LATN033-PO,33,Intermediate Latin    ,2018-10-30 03:08:27 UTC,2018-10-30 03:08:27 UTC
1483,KORE044  CM,KORE044-CM,44,Continuing Intermediate Korean    ,2018-10-30 03:08:27 UTC,2022-10-31 20:45:32 UTC
1482,KORE002  CM,KORE002-CM,2,Continuing Introductory Korean    ,2018-10-30 03:08:27 UTC,2018-10-30 03:08:27 UTC
1481,JAPN126H PO,JAPN126H-PO,126,Japanese Through Current Media    ,2018-10-30 03:08:27 UTC,2018-10-30 03:08:27 UTC
1480,JAPN111B PO,JAPN111B-PO,111,Advanced Japanese    ,2018-10-30 03:08:27 UTC,2018-10-30 03:08:27 UTC
1479,JAPN051B PO,JAPN051B-PO,51,Intermediate Japanese    ,2018-10-30 03:08:27 UTC,2018-10-30 03:08:27 UTC
1478,JAPN014B PO,JAPN014B-PO,14,Advanced Kanji    ,2018-10-30 03:08:27 UTC,2020-10-26 10:09:31 UTC
1477,JAPN012B PO,JAPN012B-PO,12,Intermediate Kanji    ,2018-10-30 03:08:26 UTC,2020-10-26 10:09:31 UTC
1476,JAPN001B PO,JAPN001B-PO,1,Elementary Japanese    ,2018-10-30 03:08:26 UTC,2018-10-30 03:08:26 UTC
1475,ITAL044  SC,ITAL044-SC,44,Advanced Italian    ,2018-10-30 03:08:26 UTC,2018-10-30 03:08:26 UTC
1474,ID  199P4PO,ID-199P4PO,1994,Independent Study: Persian 4    ,2018-10-30 03:08:26 UTC,2018-10-30 03:08:26 UTC
1473,GERM152H PO,GERM152H-PO,152,Drama as Experiment    ,2018-10-30 03:08:26 UTC,2018-10-30 03:08:26 UTC
1472,GERM106  SC,GERM106-SC,106,German Art 1810-2010    ,2018-10-30 03:08:26 UTC,2018-10-30 03:08:26 UTC
1471,GERM044  SC,GERM044-SC,44,Advanced German    ,2018-10-30 03:08:26 UTC,2018-10-30 03:08:26 UTC
1470,GERM010  PO,GERM010-PO,10,Intensive Introduction to German    ,2018-10-30 03:08:26 UTC,2018-10-30 03:08:26 UTC
1469,GERM002  SC,GERM002-SC,2,Elementary German 2    ,2018-10-30 03:08:26 UTC,2019-09-02 02:17:07 UTC
1468,GERM002  PO,GERM002-PO,2,Elementary German 2    ,2018-10-30 03:08:26 UTC,2019-09-02 02:17:07 UTC
1467,FREN193  PO,FREN193-PO,193,Senior Oral Presentation    ,2018-10-30 03:08:26 UTC,2018-10-30 03:08:26 UTC
1466,FREN150B PO,FREN150B-PO,150,Les Philosophes:Paradoxes Nature    ,2018-10-30 03:08:26 UTC,2019-09-02 02:17:07 UTC
1465,FREN142  SC,FREN142-SC,142,Comedy in the Age of Louis XIV    ,2018-10-30 03:08:26 UTC,2018-10-30 03:08:26 UTC
1464,FREN128  SC,FREN128-SC,128,Writing Memory    ,2018-10-30 03:08:26 UTC,2018-10-30 03:08:26 UTC
1463,FREN117  CM,FREN117-CM,117,African Novel and Film    ,2018-10-30 03:08:26 UTC,2019-09-02 02:17:07 UTC
1462,FREN106  PO,FREN106-PO,106,French Creative Writing    ,2018-10-30 03:08:26 UTC,2018-10-30 03:08:26 UTC
1461,FREN044  CM,FREN044-CM,44,Advanced French: Lit & Civ    ,2018-10-30 03:08:26 UTC,2018-10-30 03:08:26 UTC
1460,FREN002  PO,FREN002-PO,2,Continuing Introductory French    ,2018-10-30 03:08:26 UTC,2022-11-15 00:46:05 UTC
1459,FREN002  CM,FREN002-CM,2,Continuing Introductory French    ,2018-10-30 03:08:26 UTC,2018-10-30 03:08:26 UTC
1458,FREN001  CM,FREN001-CM,1,Introductory French    ,2018-10-30 03:08:26 UTC,2018-10-30 03:08:26 UTC
1457,CHIN192B PO,CHIN192B-PO,192,Senior Project    ,2018-10-30 03:08:26 UTC,2018-10-30 03:08:26 UTC
1456,CHIN150  PO,CHIN150-PO,150,Chinese Language in Society    ,2018-10-30 03:08:26 UTC,2018-10-30 03:08:26 UTC
1455,CHIN127  PO,CHIN127-PO,127,Readings in Modern Chinese Lit    ,2018-10-30 03:08:26 UTC,2018-10-30 03:08:26 UTC
1454,CHIN111B PO,CHIN111B-PO,111,Advanced Chinese    ,2018-10-30 03:08:26 UTC,2018-10-30 03:08:26 UTC
1453,CHIN051H PO,CHIN051H-PO,51,Intermed Chinese for Bilinguals    ,2018-10-30 03:08:26 UTC,2018-10-30 03:08:26 UTC
1452,CHIN051B PO,CHIN051B-PO,51,Intermediate Chinese    ,2018-10-30 03:08:26 UTC,2018-10-30 03:08:26 UTC
1451,CHIN001B PO,CHIN001B-PO,1,Elementary Chinese    ,2018-10-30 03:08:26 UTC,2018-10-30 03:08:26 UTC
1450,ARBC140  CM,ARBC140-CM,140,Arabic Media    ,2018-10-30 03:08:26 UTC,2018-10-30 03:08:26 UTC
1449,ARBC044  CM,ARBC044-CM,44,Continuing Intermediate Arabic    ,2018-10-30 03:08:26 UTC,2018-10-30 03:08:26 UTC
1448,ARBC014  CM,ARBC014-CM,14,Interm Conversation Arabic II    ,2018-10-30 03:08:26 UTC,2018-10-30 03:08:26 UTC
1447,ARBC012  CM,ARBC012-CM,12,Intro Arabic Conversation II    ,2018-10-30 03:08:26 UTC,2018-10-30 03:08:26 UTC
1446,ARBC002  CM,ARBC002-CM,2,Continuing Introductory Arabic    ,2018-10-30 03:08:26 UTC,2018-10-30 03:08:26 UTC
1445,PPE 011B CM,PPE-011B-CM,11,Politics Tutorial    ,2018-10-30 03:08:25 UTC,2018-10-30 03:08:25 UTC
1444,PPE 011A CM,PPE-011A-CM,11,Politics Seminar    ,2018-10-30 03:08:25 UTC,2018-10-30 03:08:25 UTC
1443,PPA 191  PO,PPA-191-PO,191,Senior Thesis    ,2018-10-30 03:08:25 UTC,2018-10-30 03:08:25 UTC
1442,PPA 001  PO,PPA-001-PO,1,Intro to Public Policy Analysis    ,2018-10-30 03:08:25 UTC,2018-10-30 03:08:25 UTC
1441,POST195  PZ,POST195-PZ,195,Senior Seminar - Gender and Politics    ,2018-10-30 03:08:25 UTC,2023-04-26 00:26:29 UTC
1440,POST181  PZ,POST181-PZ,181,Agriculture/Political Rebellion    ,2018-10-30 03:08:25 UTC,2019-09-02 02:16:56 UTC
1439,POST174  PZ,POST174-PZ,174,US Immigration Policy    ,2018-10-30 03:08:25 UTC,2018-10-30 03:08:25 UTC
1438,POST167  PZ,POST167-PZ,167,Nietzsche and Politics    ,2018-10-30 03:08:25 UTC,2018-10-30 03:08:25 UTC
1437,POST165  PZ,POST165-PZ,165,US Democracy in Comp.Perspective    ,2018-10-30 03:08:25 UTC,2018-10-30 03:08:25 UTC
1436,POST145  PZ,POST145-PZ,145,International Human Rights    ,2018-10-30 03:08:25 UTC,2019-09-02 02:16:56 UTC
1435,POST125  PZ,POST125-PZ,125,Islam and Politics    ,2018-10-30 03:08:25 UTC,2019-09-02 02:16:56 UTC
1434,POST124  PZ,POST124-PZ,124,Chinese Politics    ,2018-10-30 03:08:25 UTC,2019-09-02 02:22:16 UTC
1433,POST096  PZ,POST096-PZ,96,Social & Political Justice    ,2018-10-30 03:08:25 UTC,2018-10-30 03:08:25 UTC
1432,POST070  PZ,POST070-PZ,70,Research Methods in Polit Stdies    ,2018-10-30 03:08:25 UTC,2019-09-02 02:16:56 UTC
1431,POST030  PZ,POST030-PZ,30,Intro to Comparative Politics    ,2018-10-30 03:08:25 UTC,2019-09-02 02:16:56 UTC
1430,POLI190B PO,POLI190B-PO,190,Sr Sem: Comparativ/Intl Politics    ,2018-10-30 03:08:25 UTC,2019-09-02 02:16:55 UTC
1429,POLI189C PO,POLI189C-PO,189,Chinese Politics    ,2018-10-30 03:08:25 UTC,2018-10-30 03:08:25 UTC
1428,POLI180  SC,POLI180-SC,180,Research Design    ,2018-10-30 03:08:25 UTC,2019-09-02 02:16:55 UTC
1427,POLI167  JT,POLI167-JT,167,Arab Spring & Remaking Mid East    ,2018-10-30 03:08:25 UTC,2018-10-30 03:08:25 UTC
1426,POLI160  PO,POLI160-PO,160,Comparative European Politics    ,2018-10-30 03:08:25 UTC,2019-09-02 02:22:16 UTC
1425,POLI150  SC,POLI150-SC,150,Intro to Public Policy    ,2018-10-30 03:08:25 UTC,2018-10-30 03:08:25 UTC
